EmployeeId,Department,JobRole,Age,YearsAtCompany,MonthlyIncome,OverTime,WorkLifeBalance,JobSatisfaction,AttritionProbability,RiskLevel,Recommendations
773,Research & Development,Manager,42,22,18880,No,2,3,52.0,Medium,Improve work-life balance; Consider promotion/career development
230,Research & Development,Research Director,53,9,16598,No,2,2,52.0,Medium,Improve work-life balance; Address job satisfaction; Consider promotion/career development
1016,Research & Development,Manufacturing Director,53,3,12965,Yes,2,3,52.0,Medium,Reduce overtime; Improve work-life balance
1249,Research & Development,Research Scientist,30,1,1274,No,2,3,52.0,Medium,Review compensation; Improve work-life balance; Enhanced onboarding & mentorship
990,Research & Development,Research Scientist,42,2,2759,Yes,3,3,52.0,Medium,Reduce overtime; Review compensation
744,Research & Development,Research Scientist,29,2,4787,Yes,4,4,52.0,Medium,Reduce overtime
575,Sales,Sales Executive,32,14,10422,No,3,4,52.0,Medium,Consider promotion/career development
538,Research & Development,Research Scientist,35,16,5208,No,3,1,52.0,Medium,Address job satisfaction
145,Research & Development,Healthcare Representative,33,9,5968,No,3,3,52.0,Medium,Monitor regularly
377,Sales,Sales Representative,34,8,2579,Yes,3,3,52.0,Medium,Reduce overtime; Review compensation
583,Research & Development,Laboratory Technician,22,1,2935,Yes,2,4,52.0,Medium,Reduce overtime; Review compensation; Improve work-life balance; Enhanced onboarding & mentorship
1285,Sales,Sales Representative,29,3,2800,Yes,3,3,52.0,Medium,Reduce overtime; Review compensation
454,Research & Development,Healthcare Representative,53,4,7005,No,3,4,52.0,Medium,Monitor regularly
451,Research & Development,Research Director,49,31,19502,Yes,3,3,52.0,Medium,Reduce overtime
126,Sales,Sales Executive,32,4,4707,No,3,3,52.0,Medium,Monitor regularly
1316,Sales,Sales Executive,31,12,5468,No,3,4,52.0,Medium,Consider promotion/career development
1318,Research & Development,Research Scientist,44,5,2342,Yes,2,2,52.0,Medium,Reduce overtime; Review compensation; Improve work-life balance; Address job satisfaction
1272,Sales,Sales Executive,35,10,7295,No,3,2,52.0,Medium,Address job satisfaction
1419,Sales,Sales Executive,30,10,6118,No,3,3,52.0,Medium,Monitor regularly
1102,Sales,Sales Executive,35,11,8020,No,2,2,52.0,Medium,Improve work-life balance; Address job satisfaction; Consider promotion/career development
1107,Research & Development,Manufacturing Director,49,7,6804,Yes,3,4,52.0,Medium,Reduce overtime
1408,Sales,Sales Executive,39,7,8237,No,3,3,52.0,Medium,Consider promotion/career development
1111,Research & Development,Research Scientist,30,10,2613,No,2,3,51.0,Medium,Review compensation; Improve work-life balance
21,Research & Development,Research Scientist,24,6,2725,Yes,3,4,51.0,Medium,Reduce overtime; Review compensation
615,Research & Development,Manufacturing Director,45,9,5906,No,2,4,51.0,Medium,Improve work-life balance
1426,Research & Development,Manager,53,14,19094,No,2,3,51.0,Medium,Improve work-life balance; Consider promotion/career development
978,Sales,Sales Executive,34,10,6799,No,3,3,51.0,Medium,Consider promotion/career development
697,Research & Development,Laboratory Technician,34,8,5429,No,3,3,51.0,Medium,Consider promotion/career development
357,Sales,Manager,52,34,16856,No,4,1,51.0,Medium,Address job satisfaction
71,Research & Development,Manufacturing Director,52,5,13247,Yes,2,3,51.0,Medium,Reduce overtime; Improve work-life balance
555,Research & Development,Research Scientist,32,9,5470,No,2,2,51.0,Medium,Improve work-life balance; Address job satisfaction
188,Sales,Sales Executive,34,8,6712,No,3,3,51.0,Medium,Monitor regularly
1209,Research & Development,Manager,50,27,17046,No,3,3,51.0,Medium,Consider promotion/career development
1220,Research & Development,Manager,50,31,17924,No,3,1,51.0,Medium,Address job satisfaction; Consider promotion/career development
1035,Sales,Sales Executive,31,7,7547,No,3,4,51.0,Medium,Monitor regularly
1005,Sales,Sales Executive,33,9,4037,No,3,1,51.0,Medium,Address job satisfaction
1018,Research & Development,Healthcare Representative,36,7,5237,No,2,3,51.0,Medium,Improve work-life balance; Consider promotion/career development
1271,Research & Development,Manufacturing Director,29,3,4262,No,4,4,51.0,Medium,Monitor regularly
1230,Research & Development,Research Director,55,1,19038,No,3,1,51.0,Medium,Address job satisfaction; Enhanced onboarding & mentorship
1146,Sales,Sales Representative,27,1,2534,No,3,4,51.0,Medium,Review compensation; Enhanced onboarding & mentorship
241,Research & Development,Research Scientist,34,5,2029,No,3,3,51.0,Medium,Review compensation
793,Human Resources,Human Resources,39,8,6389,No,1,2,51.0,Medium,Improve work-life balance; Address job satisfaction
833,Research & Development,Healthcare Representative,45,10,7441,No,3,2,51.0,Medium,Address job satisfaction; Consider promotion/career development
277,Sales,Manager,53,25,15427,No,3,4,51.0,Medium,Monitor regularly
831,Research & Development,Manufacturing Director,40,18,10435,No,3,3,51.0,Medium,Consider promotion/career development
841,Research & Development,Manager,44,2,19513,Yes,4,4,51.0,Medium,Reduce overtime
250,Research & Development,Manager,60,29,19566,No,1,1,51.0,Medium,Improve work-life balance; Address job satisfaction; Consider promotion/career development
1141,Research & Development,Healthcare Representative,55,33,13577,Yes,3,2,51.0,Medium,Reduce overtime; Address job satisfaction; Consider promotion/career development
676,Sales,Sales Executive,38,15,4440,No,3,2,51.0,Medium,Address job satisfaction; Consider promotion/career development
675,Research & Development,Manager,52,33,19999,No,3,3,51.0,Medium,Consider promotion/career development
220,Research & Development,Laboratory Technician,24,6,3907,No,4,1,51.0,Medium,Address job satisfaction
1467,Research & Development,Research Director,50,14,13269,No,3,1,51.0,Medium,Address job satisfaction
15,Research & Development,Healthcare Representative,31,9,5855,Yes,1,4,51.0,Medium,Reduce overtime; Improve work-life balance; Consider promotion/career development
415,Sales,Sales Executive,49,9,7654,No,4,4,51.0,Medium,Consider promotion/career development
416,Research & Development,Laboratory Technician,34,11,4444,No,4,2,51.0,Medium,Address job satisfaction; Consider promotion/career development
19,Research & Development,Manufacturing Director,25,7,5206,No,3,3,51.0,Medium,Monitor regularly
32,Research & Development,Laboratory Technician,30,10,3491,No,2,3,51.0,Medium,Improve work-life balance; Consider promotion/career development
1410,Research & Development,Healthcare Representative,25,6,4000,No,3,1,51.0,Medium,Address job satisfaction
43,Research & Development,Laboratory Technician,35,5,2426,No,3,2,51.0,Medium,Review compensation; Address job satisfaction
859,Sales,Sales Executive,33,6,5505,No,3,4,51.0,Medium,Monitor regularly
482,Research & Development,Healthcare Representative,42,0,5538,No,2,1,51.0,Medium,Improve work-life balance; Address job satisfaction; Enhanced onboarding & mentorship
272,Research & Development,Research Director,50,27,18740,Yes,2,3,51.0,Medium,Reduce overtime; Improve work-life balance; Consider promotion/career development
1399,Research & Development,Laboratory Technician,33,14,2028,No,3,2,50.0,Medium,Review compensation; Address job satisfaction
1375,Research & Development,Manufacturing Director,28,9,7655,No,2,2,50.0,Medium,Improve work-life balance; Address job satisfaction
46,Research & Development,Healthcare Representative,30,11,4152,No,3,4,50.0,Medium,Consider promotion/career development
630,Sales,Sales Executive,45,8,5154,No,4,3,50.0,Medium,Consider promotion/career development
598,Research & Development,Research Director,43,25,14336,No,3,2,50.0,Medium,Address job satisfaction
725,Research & Development,Healthcare Representative,58,40,10312,No,2,4,50.0,Medium,Improve work-life balance; Consider promotion/career development
989,Research & Development,Laboratory Technician,49,26,7403,No,2,2,50.0,Medium,Improve work-life balance; Address job satisfaction
1254,Human Resources,Human Resources,38,11,2592,No,3,2,50.0,Medium,Review compensation; Address job satisfaction
164,Research & Development,Research Scientist,34,5,2932,Yes,3,4,50.0,Medium,Reduce overtime; Review compensation
336,Human Resources,Human Resources,42,4,6272,No,4,1,50.0,Medium,Address job satisfaction
1022,Research & Development,Research Scientist,32,7,5055,No,2,4,50.0,Medium,Improve work-life balance
207,Research & Development,Research Scientist,46,16,4615,Yes,3,1,50.0,Medium,Reduce overtime; Address job satisfaction
939,Research & Development,Research Scientist,27,9,2235,Yes,2,1,50.0,Medium,Reduce overtime; Review compensation; Improve work-life balance; Address job satisfaction; Consider promotion/career development
1000,Research & Development,Laboratory Technician,27,7,4066,No,3,1,50.0,Medium,Address job satisfaction
1342,Research & Development,Research Scientist,38,4,2610,No,3,3,50.0,Medium,Review compensation
333,Research & Development,Laboratory Technician,34,4,4404,No,4,3,50.0,Medium,Monitor regularly
1362,Research & Development,Manufacturing Director,53,4,4450,No,3,1,50.0,Medium,Address job satisfaction
500,Research & Development,Research Scientist,52,10,5577,Yes,3,1,50.0,Medium,Reduce overtime; Address job satisfaction; Consider promotion/career development
89,Sales,Sales Executive,46,8,7314,No,3,2,50.0,Medium,Address job satisfaction
1047,Sales,Sales Executive,35,7,8966,Yes,3,1,50.0,Medium,Reduce overtime; Address job satisfaction
259,Research & Development,Research Scientist,39,2,3902,No,3,4,50.0,Medium,Monitor regularly
1062,Research & Development,Research Scientist,34,1,2585,No,2,3,50.0,Medium,Review compensation; Improve work-life balance; Enhanced onboarding & mentorship
715,Research & Development,Laboratory Technician,40,8,3975,No,4,3,50.0,Medium,Monitor regularly
721,Human Resources,Manager,51,33,14026,Yes,3,2,50.0,Medium,Reduce overtime; Address job satisfaction
656,Research & Development,Research Scientist,42,1,2372,Yes,3,2,50.0,Medium,Reduce overtime; Review compensation; Address job satisfaction; Enhanced onboarding & mentorship
634,Research & Development,Laboratory Technician,26,8,4420,No,3,4,49.0,Medium,Monitor regularly
617,Research & Development,Manufacturing Director,26,8,5472,No,3,4,49.0,Medium,Monitor regularly
1340,Research & Development,Research Director,44,20,16328,No,4,1,49.0,Medium,Address job satisfaction; Consider promotion/career development
42,Research & Development,Healthcare Representative,39,18,9613,No,2,4,49.0,Medium,Improve work-life balance
950,Research & Development,Research Scientist,33,10,3143,No,3,1,49.0,Medium,Address job satisfaction; Consider promotion/career development
401,Research & Development,Research Scientist,29,10,2700,No,3,3,49.0,Medium,Review compensation
148,Research & Development,Research Scientist,32,3,3312,No,3,4,49.0,Medium,Monitor regularly
448,Research & Development,Research Director,37,10,12185,Yes,3,4,49.0,Medium,Reduce overtime
1281,Research & Development,Research Director,29,7,16124,No,2,4,49.0,Medium,Improve work-life balance
560,Research & Development,Research Scientist,23,2,2073,No,3,3,49.0,Medium,Review compensation
779,Research & Development,Laboratory Technician,30,12,3072,No,3,1,49.0,Medium,Address job satisfaction; Consider promotion/career development
867,Research & Development,Research Director,53,5,14814,No,3,3,49.0,Medium,Monitor regularly
834,Research & Development,Healthcare Representative,40,12,6377,No,3,3,49.0,Medium,Consider promotion/career development
334,Sales,Sales Executive,56,7,13212,No,2,1,49.0,Medium,Improve work-life balance; Address job satisfaction; Consider promotion/career development
340,Research & Development,Manufacturing Director,39,7,5377,No,3,1,49.0,Medium,Address job satisfaction; Consider promotion/career development
805,Research & Development,Laboratory Technician,50,20,3221,Yes,3,3,49.0,Medium,Reduce overtime
658,Sales,Sales Executive,32,8,4668,No,4,4,49.0,Medium,Monitor regularly
661,Sales,Sales Executive,33,9,8380,Yes,3,3,49.0,Medium,Reduce overtime
846,Research & Development,Research Scientist,40,9,3319,No,3,4,49.0,Medium,Consider promotion/career development
288,Sales,Sales Executive,27,6,4647,Yes,3,4,49.0,Medium,Reduce overtime
769,Research & Development,Manufacturing Director,45,10,5770,No,3,4,49.0,Medium,Monitor regularly
1216,Research & Development,Manager,47,26,16752,Yes,2,4,49.0,Medium,Reduce overtime; Improve work-life balance
784,Sales,Sales Executive,36,7,5079,No,3,4,49.0,Medium,Monitor regularly
372,Research & Development,Research Director,47,13,11957,No,1,2,48.0,Medium,Improve work-life balance; Address job satisfaction; Consider promotion/career development
1386,Research & Development,Research Scientist,27,3,3517,No,3,3,48.0,Medium,Monitor regularly
82,Research & Development,Research Scientist,23,3,2819,No,4,1,48.0,Medium,Review compensation; Address job satisfaction
933,Research & Development,Research Scientist,32,5,5175,No,2,3,48.0,Medium,Improve work-life balance
599,Research & Development,Research Director,34,14,17007,No,2,1,48.0,Medium,Improve work-life balance; Address job satisfaction; Consider promotion/career development
16,Research & Development,Research Scientist,38,13,5329,Yes,3,4,48.0,Medium,Reduce overtime
298,Research & Development,Research Director,55,24,18722,No,3,2,48.0,Medium,Address job satisfaction
1411,Sales,Sales Executive,30,11,5209,Yes,2,2,48.0,Medium,Reduce overtime; Improve work-life balance; Address job satisfaction
1304,Sales,Sales Executive,47,22,13770,Yes,2,3,48.0,Medium,Reduce overtime; Improve work-life balance; Consider promotion/career development
970,Research & Development,Research Scientist,24,5,4401,No,3,3,48.0,Medium,Monitor regularly
1195,Sales,Manager,43,25,16959,Yes,4,4,48.0,Medium,Reduce overtime; Consider promotion/career development
222,Research & Development,Research Director,49,4,16413,No,3,2,48.0,Medium,Address job satisfaction
1001,Human Resources,Manager,55,10,19636,Yes,3,2,48.0,Medium,Reduce overtime; Address job satisfaction
105,Sales,Sales Executive,46,19,13225,No,3,1,47.0,Medium,Address job satisfaction
97,Research & Development,Research Scientist,57,12,4900,No,2,3,47.0,Medium,Improve work-life balance
1446,Research & Development,Research Director,30,8,11416,Yes,2,1,47.0,Medium,Reduce overtime; Improve work-life balance; Address job satisfaction
1402,Research & Development,Research Scientist,43,5,2645,No,2,3,47.0,Medium,Review compensation; Improve work-life balance
519,Research & Development,Research Scientist,30,10,5775,No,3,4,47.0,Medium,Monitor regularly
700,Research & Development,Research Director,50,10,19144,No,2,2,47.0,Medium,Improve work-life balance; Address job satisfaction
402,Research & Development,Research Scientist,33,9,3055,No,2,2,47.0,Medium,Improve work-life balance; Address job satisfaction
85,Research & Development,Research Scientist,41,10,3376,No,3,3,47.0,Medium,Monitor regularly
799,Research & Development,Research Scientist,37,8,3564,Yes,2,1,47.0,Medium,Reduce overtime; Improve work-life balance; Address job satisfaction
1191,Research & Development,Healthcare Representative,49,8,10466,No,3,2,47.0,Medium,Address job satisfaction
1086,Research & Development,Research Director,41,21,19973,No,3,3,47.0,Medium,Consider promotion/career development
1393,Sales,Manager,47,3,15972,No,3,2,46.0,Medium,Address job satisfaction
711,Sales,Manager,46,26,17567,No,1,1,46.0,Medium,Improve work-life balance; Address job satisfaction
496,Research & Development,Research Scientist,37,7,5974,Yes,3,1,46.0,Medium,Reduce overtime; Address job satisfaction; Consider promotion/career development
1282,Sales,Sales Executive,46,24,10453,No,3,1,46.0,Medium,Address job satisfaction; Consider promotion/career development
382,Research & Development,Research Scientist,45,10,3697,No,3,4,46.0,Medium,Consider promotion/career development
161,Research & Development,Research Scientist,37,13,4449,Yes,3,3,46.0,Medium,Reduce overtime; Consider promotion/career development
835,Sales,Sales Executive,32,10,6209,No,4,4,45.0,Medium,Monitor regularly
691,Sales,Sales Executive,31,7,5460,No,4,4,45.0,Medium,Consider promotion/career development
609,Research & Development,Research Scientist,43,5,2089,No,4,4,44.0,Medium,Review compensation
1277,Research & Development,Research Director,47,20,17169,No,4,3,44.0,Medium,Consider promotion/career development
349,Research & Development,Manager,45,24,19202,No,3,4,44.0,Medium,Monitor regularly
275,Research & Development,Manager,44,25,19190,No,2,1,43.0,Medium,Improve work-life balance; Address job satisfaction; Consider promotion/career development
1145,Research & Development,Research Director,55,7,14732,No,4,4,41.0,Medium,Monitor regularly
